Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,72214,-,-,-,32.77,-117.14,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm),
2018,1,1,0,0,0,0,0,0,0,0,0,6.4,170.05,0,0.12,1.4000000000000001,1.6,72,55.71,15.200000000000001,1013,0.0000,0.0000,N/A
2018,1,1,0,30,0,0,0,0,0,0,0,6.4,167.12,0,0.12,1.5,1.6,70,56.07,15.100000000000001,1013,0.0000,0.0000,N/A
2018,1,1,1,0,0,0,0,0,0,0,0,5.9,162.11,0,0.12,1.5,1.6,69,54.06,15.100000000000001,1013,0.0000,0.0000,N/A
2018,1,1,1,30,0,0,0,0,0,0,0,5.9,156.32,0,0.12,1.5,1.6,66,54.410000000000004,15,1013,0.0000,0.0000,N/A
2018,1,1,2,0,0,0,0,0,0,0,3,5.300000000000001,150.22,0,0.12,1.6,1.5,62,52.39,15,1013,0.0000,0.0000,N/A
2018,1,1,2,30,0,0,0,0,0,0,0,5.300000000000001,143.98,0,0.12,1.6,1.5,61,53.07,14.8,1013,0.0000,0.0000,N/A
2018,1,1,3,0,0,0,0,0,0,0,0,4.7,137.68,0,0.12,1.6,1.5,60,51.19,14.700000000000001,1013,0.0000,0.0000,N/A
2018,1,1,3,30,0,0,0,0,0,0,0,4.7,131.38,0,0.12,1.7000000000000002,1.5,63,51.85,14.5,1013,0.0000,0.0000,N/A
2018,1,1,4,0,0,0,0,0,0,0,0,4.1000000000000005,125.10000000000001,0,0.12,1.7000000000000002,1.5,66,49.99,14.4,1013,0.0000,0.0000,N/A
2018,1,1,4,30,0,0,0,0,0,0,0,4.1000000000000005,118.87,0,0.12,1.7000000000000002,1.4000000000000001,68,50.97,14.100000000000001,1013,0.0000,0.0000,N/A
2018,1,1,5,0,0,0,0,0,0,0,0,3.5,112.7,0,0.12,1.8,1.4000000000000001,70,49.59,13.9,1014,0.0000,0.0000,N/A
2018,1,1,5,30,0,0,0,0,0,0,3,3.5,106.61,0,0.12,1.8,1.4000000000000001,72,50.24,13.700000000000001,1014,0.0000,0.0000,N/A
2018,1,1,6,0,0,0,0,0,0,0,3,2.8000000000000003,100.65,0,0.12,1.8,1.4000000000000001,74,48.13,13.600000000000001,1014,0.0000,0.0000,N/A
2018,1,1,6,30,0,0,0,0,0,0,3,2.8000000000000003,94.82000000000001,0,0.12,1.7000000000000002,1.4000000000000001,77,46.9,14,1014,0.0000,0.0000,N/A
2018,1,1,7,0,13,145,16,13,145,16,0,2.4000000000000004,88.79,0,0.12,1.7000000000000002,1.3,80,44.17,14.5,1014,0.0000,0.0000,N/A
2018,1,1,7,30,34,328,71,32,455,83,0,2.5,83.59,39,0.12,2.1,1.3,80,40.42,15.9,1015,0.0000,0.0000,N/A
2018,1,1,8,0,58,382,134,45,626,170,0,2.4000000000000004,78.47,50,0.12,2.6,1.3,79,36.62,17.400000000000002,1015,6.4001,4.8876,N/A
2018,1,1,8,30,84,442,208,54,730,260,7,2.4000000000000004,73.64,0,0.12,2.6,1.3,79,34.61,18.3,1015,10.2968,7.9317,N/A
2018,1,1,9,0,84,639,311,60,798,344,0,3,69.19,0,0.12,2.5,1.3,79,34.01,19.200000000000003,1015,16.0358,12.4302,N/A
2018,1,1,9,30,85,741,396,66,842,419,0,3,65.22,0,0.12,2.5,1.3,82,32.17,20.1,1015,21.0875,16.4109,N/A
2018,1,1,10,0,117,655,427,71,870,482,7,2.6,61.800000000000004,0,0.12,2.4000000000000004,1.3,84,29.84,20.900000000000002,1015,23.2830,18.1652,N/A
2018,1,1,10,30,160,529,432,74,890,532,7,2.6,59.06,0,0.12,2.3000000000000003,1.3,89,28.94,21.400000000000002,1015,23.9454,18.7117,N/A
2018,1,1,11,0,232,285,387,78,900,567,7,2.4000000000000004,57.09,0,0.12,2.2,1.3,95,27.6,21.900000000000002,1014,21.6786,16.9566,N/A
2018,1,1,11,30,209,435,453,80,906,587,7,2.4000000000000004,55.96,0,0.12,2.1,1.3,100,27.1,22.200000000000003,1014,25.5188,19.9702,N/A
2018,1,1,12,0,128,732,540,81,904,590,0,3,55.74,0,0.12,2,1.3,105,27.84,22.5,1014,30.4520,23.8330,N/A
2018,1,1,12,30,115,773,542,82,897,578,0,3,56.43,0,0.12,2,1.3,104,27.84,22.5,1014,30.4622,23.8340,N/A
2018,1,1,13,0,109,760,512,82,882,549,0,3.4000000000000004,58,0,0.12,2,1.3,103,28.52,22.6,1013,28.5448,22.3177,N/A
2018,1,1,13,30,112,715,465,79,860,504,0,3.4000000000000004,60.38,0,0.12,2,1.4000000000000001,101,29.400000000000002,22.1,1013,25.5784,19.9733,N/A
2018,1,1,14,0,137,532,375,76,828,446,3,4.2,63.480000000000004,0,0.12,2,1.4000000000000001,100,32.01,21.6,1013,20.2206,15.7578,N/A
2018,1,1,14,30,138,370,281,71,786,376,7,4.2,67.19,0,0.12,1.8,1.4000000000000001,102,33.61,20.8,1013,14.7355,11.4470,N/A
2018,1,1,15,0,127,155,176,65,724,296,7,5.1000000000000005,71.43,0,0.12,1.6,1.4000000000000001,103,37.52,20,1013,8.8935,6.8740,N/A
2018,1,1,15,30,94,79,113,57,636,210,7,5.1000000000000005,76.08,86,0.12,1.6,1.4000000000000001,103,37.52,20,1013,5.4761,4.2001,N/A
2018,1,1,16,0,57,43,64,44,496,121,7,5.6000000000000005,81.08,100,0.12,1.4000000000000001,1.5,90,44.12,18,1013,0.0000,0.0000,N/A
2018,1,1,16,30,22,25,24,26,263,43,7,5.6000000000000005,86.29,100,0.12,1.4000000000000001,1.5,86,45.81,17.400000000000002,1013,0.0000,0.0000,N/A
2018,1,1,17,0,3,15,2,3,15,2,7,5.9,92.05,14,0.12,1.4000000000000001,1.5,83,48.71,16.8,1013,0.0000,0.0000,N/A
2018,1,1,17,30,0,0,0,0,0,0,7,5.9,97.79,0,0.12,1.3,1.5,80,49.64,16.5,1013,0.0000,0.0000,N/A
2018,1,1,18,0,0,0,0,0,0,0,7,5.9,103.7,0,0.12,1.3,1.5,77,50.49,16.2,1014,0.0000,0.0000,N/A
2018,1,1,18,30,0,0,0,0,0,0,7,5.9,109.73,0,0.12,1.3,1.6,76,51.13,16,1014,0.0000,0.0000,N/A
2018,1,1,19,0,0,0,0,0,0,0,7,5.7,115.86,0,0.12,1.3,1.6,76,51.04,15.8,1014,0.0000,0.0000,N/A
2018,1,1,19,30,0,0,0,0,0,0,6,5.7,122.06,0,0.12,1.3,1.6,83,51.04,15.8,1014,0.0000,0.0000,N/A
2018,1,1,20,0,0,0,0,0,0,0,6,5.800000000000001,128.32,0,0.12,1.2000000000000002,1.6,90,51.26,15.8,1014,0.0000,0.0000,N/A
2018,1,1,20,30,0,0,0,0,0,0,6,5.800000000000001,134.62,0,0.12,1.2000000000000002,1.7000000000000002,95,51.59,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,1,21,0,0,0,0,0,0,0,6,5.9,140.92000000000002,0,0.12,1.2000000000000002,1.7000000000000002,101,52.42,15.600000000000001,1014,0.0000,0.0000,N/A
2018,1,1,21,30,0,0,0,0,0,0,6,5.9,147.19,0,0.12,1.1,1.7000000000000002,100,52.76,15.5,1014,0.0000,0.0000,N/A
2018,1,1,22,0,0,0,0,0,0,0,6,5.9,153.36,0,0.12,1.1,1.7000000000000002,98,52.9,15.5,1014,0.0000,0.0000,N/A
2018,1,1,22,30,0,0,0,0,0,0,6,5.9,159.33,0,0.12,1,1.7000000000000002,98,52.56,15.600000000000001,1014,0.0000,0.0000,N/A
2018,1,1,23,0,0,0,0,0,0,0,6,6,164.8,0,0.12,1,1.7000000000000002,98,52.61,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,1,23,30,0,0,0,0,0,0,6,6,168.95000000000002,0,0.12,0.9,1.8,93,52.28,15.8,1014,0.0000,0.0000,N/A
2018,1,2,0,0,0,0,0,0,0,0,6,6.1000000000000005,169.99,0,0.12,0.9,1.8,88,52.67,15.8,1014,0.0000,0.0000,N/A
2018,1,2,0,30,0,0,0,0,0,0,6,6.1000000000000005,167.12,0,0.12,0.9,1.8,88,53.01,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,2,1,0,0,0,0,0,0,0,6,6.2,162.14000000000001,0,0.12,0.9,1.8,87,53.71,15.600000000000001,1014,0.0000,0.0000,N/A
2018,1,2,1,30,0,0,0,0,0,0,7,6.2,156.37,0,0.12,0.8,1.7000000000000002,77,53.03,15.8,1014,0.0000,0.0000,N/A
2018,1,2,2,0,0,0,0,0,0,0,7,6.4,150.27,0,0.12,0.8,1.7000000000000002,67,53.33,15.9,1014,0.0000,0.0000,N/A
2018,1,2,2,30,0,0,0,0,0,0,7,6.4,144.04,0,0.12,0.8,1.7000000000000002,61,53.67,15.8,1014,0.0000,0.0000,N/A
2018,1,2,3,0,0,0,0,0,0,0,6,6.5,137.75,0,0.12,0.8,1.7000000000000002,54,54.31,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,2,3,30,0,0,0,0,0,0,6,6.5,131.44,0,0.12,0.8,1.6,55,54.31,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,2,4,0,0,0,0,0,0,0,6,6.5,125.16,0,0.12,0.8,1.6,55,54.24,15.700000000000001,1014,0.0000,0.0000,N/A
2018,1,2,4,30,0,0,0,0,0,0,8,6.5,118.92,0,0.12,0.9,1.6,57,54.59,15.600000000000001,1014,0.0000,0.0000,N/A
2018,1,2,5,0,0,0,0,0,0,0,8,6.300000000000001,112.75,0,0.12,0.9,1.5,58,53.82,15.600000000000001,1014,0.0000,0.0000,N/A
2018,1,2,5,30,0,0,0,0,0,0,8,6.300000000000001,106.66,0,0.12,0.9,1.5,61,54.160000000000004,15.5,1014,0.0000,0.0000,N/A
2018,1,2,6,0,0,0,0,0,0,0,8,6,100.69,0,0.12,0.9,1.5,63,53.39,15.4,1014,0.0000,0.0000,N/A
2018,1,2,6,30,0,0,0,0,0,0,8,6,94.86,0,0.12,0.9,1.5,66,52.43,15.700000000000001,1015,0.0000,0.0000,N/A
2018,1,2,7,0,11,62,12,13,117,15,8,5.7,88.82000000000001,46,0.12,0.9,1.4000000000000001,69,50.26,16,1015,0.0000,0.0000,N/A
2018,1,2,7,30,39,168,58,35,408,80,3,5.7,83.62,89,0.12,1.1,1.4000000000000001,70,46,17.400000000000002,1015,0.0000,0.0000,N/A
2018,1,2,8,0,70,268,123,49,586,166,3,5.300000000000001,78.49,96,0.12,1.2000000000000002,1.4000000000000001,72,41.08,18.8,1015,5.8743,4.4859,N/A
2018,1,2,8,30,65,645,247,59,696,255,0,5.300000000000001,73.65,14,0.12,1.5,1.4000000000000001,74,37.9,20.1,1015,12.2263,9.4179,N/A
2018,1,2,9,0,66,770,340,66,770,340,0,5.1000000000000005,69.19,0,0.12,1.7000000000000002,1.4000000000000001,75,34.46,21.400000000000002,1015,17.5311,13.5893,N/A
2018,1,2,9,30,89,726,394,70,822,415,0,5.1000000000000005,65.2,0,0.12,2,1.4000000000000001,78,32.03,22.6,1015,20.9842,16.3308,N/A
2018,1,2,10,0,73,861,480,73,861,480,0,3.9000000000000004,61.77,0,0.12,2.3000000000000003,1.4000000000000001,80,27.47,23.8,1014,26.1779,20.4242,N/A
2018,1,2,10,30,76,882,530,76,882,530,0,3.9000000000000004,59.01,0,0.12,2.4000000000000004,1.4000000000000001,81,26.34,24.5,1014,29.3857,22.9635,N/A
2018,1,2,11,0,78,894,565,78,894,565,0,3.1,57.02,0,0.12,2.5,1.5,83,23.82,25.200000000000003,1013,31.6610,24.7654,N/A
2018,1,2,11,30,80,900,585,80,900,585,0,3.1,55.88,0,0.12,2.5,1.5,83,23.27,25.6,1013,32.9675,25.8002,N/A
2018,1,2,12,0,82,899,589,82,899,589,0,2.8000000000000003,55.64,0,0.12,2.6,1.5,84,22.29,26,1012,33.2312,26.0091,N/A
2018,1,2,12,30,81,895,577,81,895,577,0,2.8000000000000003,56.32,0,0.12,2.6,1.5,83,22.29,26,1012,32.4470,25.3881,N/A
2018,1,2,13,0,81,877,547,79,884,549,0,3.1,57.88,0,0.12,2.7,1.5,82,22.57,26.1,1011,30.5156,23.8600,N/A
2018,1,2,13,30,77,864,506,77,864,506,0,3.1,60.25,0,0.12,2.7,1.5,82,22.98,25.8,1011,27.8552,21.7528,N/A
2018,1,2,14,0,74,834,448,74,834,448,0,3.7,63.35,0,0.12,2.7,1.5,83,24.23,25.6,1011,24.1785,18.8439,N/A
2018,1,2,14,30,70,789,378,70,789,378,0,3.7,67.06,0,0.12,2.3000000000000003,1.5,80,25.400000000000002,24.8,1011,19.8430,15.4166,N/A
2018,1,2,15,0,66,724,298,66,724,298,0,5.300000000000001,71.29,0,0.12,2,1.5,77,29.88,24,1011,15.0778,11.6562,N/A
2018,1,2,15,30,59,612,208,57,635,211,0,5.300000000000001,75.94,7,0.12,2,1.5,77,29.88,24,1011,10.0912,7.7418,N/A
2018,1,2,16,0,54,274,97,45,492,122,3,6.800000000000001,80.94,89,0.12,1.4000000000000001,1.6,68,39.79,21,1012,0.0000,0.0000,N/A
2018,1,2,16,30,25,90,31,27,253,44,3,6.800000000000001,86.16,100,0.12,1.4000000000000001,1.6,71,41.54,20.3,1012,0.0000,0.0000,N/A
2018,1,2,17,0,2,14,2,2,14,2,7,7.4,91.91,14,0.12,1.4000000000000001,1.6,73,45.14,19.6,1012,0.0000,0.0000,N/A
2018,1,2,17,30,0,0,0,0,0,0,7,7.4,97.65,0,0.12,1.4000000000000001,1.6,73,45.71,19.400000000000002,1012,0.0000,0.0000,N/A
2018,1,2,18,0,0,0,0,0,0,0,7,7.6000000000000005,103.56,0,0.12,1.4000000000000001,1.6,73,46.92,19.200000000000003,1012,0.0000,0.0000,N/A
2018,1,2,18,30,0,0,0,0,0,0,7,7.6000000000000005,109.59,0,0.12,1.3,1.7000000000000002,74,47.21,19.1,1012,0.0000,0.0000,N/A
2018,1,2,19,0,0,0,0,0,0,0,7,7.5,115.72,0,0.12,1.2000000000000002,1.7000000000000002,75,47.1,19,1013,0.0000,0.0000,N/A
2018,1,2,19,30,0,0,0,0,0,0,8,7.4,121.93,0,0.12,1.2000000000000002,1.7000000000000002,79,47.35,18.900000000000002,1012,0.0000,0.0000,N/A
2018,1,2,20,0,0,0,0,0,0,0,8,7.300000000000001,128.19,0,0.12,1.2000000000000002,1.7000000000000002,84,47.42,18.7,1012,0.0000,0.0000,N/A
2018,1,2,20,30,0,0,0,0,0,0,8,7.300000000000001,134.48,0,0.12,1.2000000000000002,1.7000000000000002,86,48.01,18.5,1012,0.0000,0.0000,N/A
2018,1,2,21,0,0,0,0,0,0,0,8,7.5,140.78,0,0.12,1.2000000000000002,1.7000000000000002,88,49.43,18.3,1012,0.0000,0.0000,N/A
2018,1,2,21,30,0,0,0,0,0,0,8,7.5,147.05,0,0.12,1.2000000000000002,1.7000000000000002,89,50.050000000000004,18.1,1012,0.0000,0.0000,N/A
2018,1,2,22,0,0,0,0,0,0,0,8,8,153.23,0,0.12,1.2000000000000002,1.7000000000000002,89,51.9,18,1013,0.0000,0.0000,N/A
2018,1,2,22,30,0,0,0,0,0,0,8,8,159.19,0,0.12,1.1,1.7000000000000002,91,51.85,18,1012,0.0000,0.0000,N/A
2018,1,2,23,0,0,0,0,0,0,0,8,8.3,164.66,0,0.12,1,1.7000000000000002,92,53.39,17.900000000000002,1012,0.0000,0.0000,N/A
2018,1,2,23,30,0,0,0,0,0,0,8,8.3,168.82,0,0.12,1,1.7000000000000002,93,53.050000000000004,18,1012,0.0000,0.0000,N/A
2018,1,3,0,0,0,0,0,0,0,0,7,8.3,169.91,0,0.12,0.9,1.7000000000000002,94,53.21,18,1012,0.0000,0.0000,N/A
2018,1,3,0,30,0,0,0,0,0,0,7,8.3,167.11,0,0.12,0.9,1.7000000000000002,89,52.88,18.1,1012,0.0000,0.0000,N/A
2018,1,3,1,0,0,0,0,0,0,0,4,8.1,162.17000000000002,0,0.12,0.8,1.7000000000000002,84,52.160000000000004,18.1,1012,0.0000,0.0000,N/A
2018,1,3,1,30,0,0,0,0,0,0,4,8.1,156.41,0,0.12,0.9,1.7000000000000002,81,52.49,18,1012,0.0000,0.0000,N/A
2018,1,3,2,0,0,0,0,0,0,0,4,7.7,150.33,0,0.12,0.9,1.7000000000000002,78,51.34,17.900000000000002,1012,0.0000,0.0000,N/A
2018,1,3,2,30,0,0,0,0,0,0,4,7.7,144.09,0,0.12,1,1.7000000000000002,80,51.660000000000004,17.8,1012,0.0000,0.0000,N/A
2018,1,3,3,0,0,0,0,0,0,0,4,7.1000000000000005,137.8,0,0.12,1,1.7000000000000002,81,49.74,17.7,1012,0.0000,0.0000,N/A
2018,1,3,3,30,0,0,0,0,0,0,4,7.1000000000000005,131.5,0,0.12,1,1.7000000000000002,84,49.74,17.7,1012,0.0000,0.0000,N/A
2018,1,3,4,0,0,0,0,0,0,0,7,6.4,125.22,0,0.12,1.1,1.7000000000000002,86,47.86,17.6,1012,0.0000,0.0000,N/A
2018,1,3,4,30,0,0,0,0,0,0,4,6.4,118.98,0,0.12,1.1,1.8,87,47.86,17.6,1012,0.0000,0.0000,N/A
2018,1,3,5,0,0,0,0,0,0,0,4,5.800000000000001,112.8,0,0.12,1.2000000000000002,1.8,88,45.980000000000004,17.6,1012,0.0000,0.0000,N/A
2018,1,3,5,30,0,0,0,0,0,0,8,5.800000000000001,106.71000000000001,0,0.12,1.2000000000000002,1.8,88,46.27,17.5,1012,0.0000,0.0000,N/A
2018,1,3,6,0,0,0,0,0,0,0,8,5.300000000000001,100.73,0,0.12,1.3,1.8,88,44.69,17.5,1012,0.0000,0.0000,N/A
2018,1,3,6,30,0,0,0,0,0,0,8,5.300000000000001,94.89,0,0.12,1.3,1.9000000000000001,87,44.14,17.7,1012,0.0000,0.0000,N/A
2018,1,3,7,0,6,12,6,12,94,14,8,5,88.85000000000001,57,0.12,1.3,1.9000000000000001,86,42.89,17.8,1012,0.0000,0.0000,N/A
2018,1,3,7,30,23,0,23,37,365,77,8,5,83.64,100,0.12,1.3,1.9000000000000001,86,41.83,18.2,1012,0.0000,0.0000,N/A
2018,1,3,8,0,45,0,45,52,543,160,8,4.9,78.5,100,0.12,1.4000000000000001,2,86,40.44,18.6,1012,2.1490,1.6411,N/A
2018,1,3,8,30,70,0,70,63,654,247,8,4.9,73.65,14,0.12,1.6,2,86,39,19.200000000000003,1013,3.4649,2.6690,N/A
2018,1,3,9,0,89,0,89,72,726,330,8,4.9,69.18,0,0.12,1.8,2,87,37.62,19.8,1013,4.5894,3.5575,N/A
2018,1,3,9,30,136,4,138,77,776,403,8,4.9,65.17,0,0.12,1.8,2.1,89,36.93,20.1,1013,7.3514,5.7213,N/A
2018,1,3,10,0,183,28,196,82,810,466,8,4.9,61.730000000000004,0,0.12,1.9000000000000001,2.1,90,36.01,20.5,1013,10.6920,8.3422,N/A
2018,1,3,10,30,214,49,239,85,834,515,8,4.9,58.96,0,0.12,1.9000000000000001,2.1,92,35.32,20.8,1012,13.2550,10.3584,N/A
2018,1,3,11,0,232,53,261,88,848,550,8,4.800000000000001,56.95,0,0.12,1.9000000000000001,2.2,94,34.53,21,1012,14.6309,11.4447,N/A
2018,1,3,11,30,241,55,272,88,857,570,8,4.7,55.800000000000004,0,0.12,1.9000000000000001,2.2,96,33.87,21.3,1011,15.3344,12.0010,N/A
2018,1,3,12,0,250,69,289,89,857,574,8,4.5,55.54,0,0.12,1.9000000000000001,2.3000000000000003,99,32.78,21.6,1011,16.3130,12.7683,N/A
2018,1,3,12,30,248,78,291,88,852,562,8,4.5,56.21,0,0.12,1.8,2.3000000000000003,102,32.38,21.8,1011,16.3729,12.8116,N/A
2018,1,3,13,0,241,103,296,86,841,535,8,4.4,57.76,0,0.12,1.8,2.3000000000000003,104,31.63,22,1010,16.5235,12.9204,N/A
2018,1,3,13,30,210,55,237,83,821,492,6,4.4,60.120000000000005,0,0.12,1.5,2.3000000000000003,105,32.02,21.8,1010,13.0569,10.1972,N/A
2018,1,3,14,0,184,48,206,79,791,436,8,4.800000000000001,63.21,0,0.12,1.3,2.4000000000000004,105,33.67,21.5,1010,11.1285,8.6740,N/A
2018,1,3,14,30,158,46,176,76,746,368,8,4.800000000000001,66.92,0,0.12,1.1,2.4000000000000004,106,35.14,20.8,1010,9.2495,7.1872,N/A
2018,1,3,15,0,124,33,135,69,684,290,7,5.7,71.14,0,0.12,0.9,2.4000000000000004,107,38.94,20.1,1010,6.8400,5.2889,N/A
2018,1,3,15,30,79,5,80,59,595,205,8,5.7,75.8,71,0.12,0.9,2.4000000000000004,107,38.94,20.1,1010,3.8856,2.9818,N/A
2018,1,3,16,0,45,0,45,46,454,119,8,6.4,80.79,100,0.12,0.9,2.4000000000000004,107,44.21,18.900000000000002,1011,0.0000,0.0000,N/A
2018,1,3,16,30,18,13,19,27,232,43,6,6.4,86.02,100,0.12,0.9,2.4000000000000004,105,45.04,18.6,1011,0.0000,0.0000,N/A
2018,1,3,17,0,2,13,2,2,13,2,6,6.9,91.76,14,0.12,0.9,2.4000000000000004,103,47.44,18.3,1011,0.0000,0.0000,N/A
2018,1,3,17,30,0,0,0,0,0,0,8,6.9,97.51,0,0.12,0.9,2.4000000000000004,101,47.74,18.2,1011,0.0000,0.0000,N/A
2018,1,3,18,0,0,0,0,0,0,0,8,7.2,103.42,0,0.12,0.9,2.4000000000000004,100,48.870000000000005,18.1,1012,0.0000,0.0000,N/A
2018,1,3,18,30,0,0,0,0,0,0,8,7.2,109.45,0,0.12,0.9,2.4000000000000004,102,49.18,18,1012,0.0000,0.0000,N/A
2018,1,3,19,0,0,0,0,0,0,0,8,7.300000000000001,115.58,0,0.12,0.9,2.4000000000000004,103,49.85,17.900000000000002,1012,0.0000,0.0000,N/A
2018,1,3,19,30,0,0,0,0,0,0,6,7.300000000000001,121.79,0,0.12,0.9,2.4000000000000004,105,50.160000000000004,17.8,1012,0.0000,0.0000,N/A
2018,1,3,20,0,0,0,0,0,0,0,6,7.5,128.05,0,0.12,1,2.4000000000000004,108,51.34,17.7,1012,0.0000,0.0000,N/A
2018,1,3,20,30,0,0,0,0,0,0,7,7.5,134.35,0,0.12,1,2.4000000000000004,113,51.99,17.5,1012,0.0000,0.0000,N/A
2018,1,3,21,0,0,0,0,0,0,0,7,8,140.64000000000001,0,0.12,1,2.4000000000000004,118,53.96,17.400000000000002,1013,0.0000,0.0000,N/A
2018,1,3,21,30,0,0,0,0,0,0,7,8,146.91,0,0.12,1.1,2.3000000000000003,126,54.300000000000004,17.3,1013,0.0000,0.0000,N/A
2018,1,3,22,0,0,0,0,0,0,0,7,8.6,153.09,0,0.12,1.2000000000000002,2.3000000000000003,134,57.46,17.1,1013,0.0000,0.0000,N/A
2018,1,3,22,30,0,0,0,0,0,0,8,8.6,159.05,0,0.12,1.3,2.3000000000000003,138,58.19,16.900000000000002,1013,0.0000,0.0000,N/A
2018,1,3,23,0,0,0,0,0,0,0,7,9.200000000000001,164.51,0,0.12,1.4000000000000001,2.2,142,61.06,16.8,1012,0.0000,0.0000,N/A
2018,1,3,23,30,0,0,0,0,0,0,8,9.200000000000001,168.69,0,0.12,1.5,2.2,143,61.83,16.6,1012,0.0000,0.0000,N/A
2018,1,4,0,0,0,0,0,0,0,0,7,9.600000000000001,169.82,0,0.12,1.6,2.1,144,64.11,16.400000000000002,1012,0.0000,0.0000,N/A
2018,1,4,0,30,0,0,0,0,0,0,0,9.600000000000001,167.09,0,0.12,1.6,2.1,147,64.11,16.400000000000002,1012,0.0000,0.0000,N/A
2018,1,4,1,0,0,0,0,0,0,0,3,9.700000000000001,162.19,0,0.12,1.5,2,149,64.95,16.3,1012,0.0000,0.0000,N/A
2018,1,4,1,30,0,0,0,0,0,0,0,9.700000000000001,156.45000000000002,0,0.12,1.3,2,153,65.37,16.2,1012,0.0000,0.0000,N/A
2018,1,4,2,0,0,0,0,0,0,0,0,9.600000000000001,150.37,0,0.12,1.1,2,158,64.96000000000001,16.2,1012,0.0000,0.0000,N/A
2018,1,4,2,30,0,0,0,0,0,0,0,9.600000000000001,144.15,0,0.12,0.9,2,165,64.55,16.3,1012,0.0000,0.0000,N/A
2018,1,4,3,0,0,0,0,0,0,0,0,9.4,137.86,0,0.12,0.7000000000000001,2,173,63.85,16.3,1012,0.0000,0.0000,N/A
2018,1,4,3,30,0,0,0,0,0,0,0,9.4,131.55,0,0.12,0.5,2,220,63.440000000000005,16.400000000000002,1012,0.0000,0.0000,N/A
2018,1,4,4,0,0,0,0,0,0,0,0,9.3,125.27,0,0.12,0.4,2,267,62.33,16.5,1012,0.0000,0.0000,N/A
2018,1,4,4,30,0,0,0,0,0,0,0,9.3,119.03,0,0.12,0.30000000000000004,2.1,301,62.39,16.5,1013,0.0000,0.0000,N/A
2018,1,4,5,0,0,0,0,0,0,0,0,9,112.85000000000001,0,0.12,0.30000000000000004,2.1,335,60.870000000000005,16.6,1013,0.0000,0.0000,N/A
2018,1,4,5,30,0,0,0,0,0,0,0,9,106.75,0,0.12,0.30000000000000004,2.1,339,60.870000000000005,16.6,1013,0.0000,0.0000,N/A
2018,1,4,6,0,0,0,0,0,0,0,0,8.8,100.77,0,0.12,0.4,2.1,344,59.79,16.6,1013,0.0000,0.0000,N/A
2018,1,4,6,30,0,0,0,0,0,0,0,8.8,94.92,0,0.12,0.4,2.1,350,59.1,16.8,1014,0.0000,0.0000,N/A
2018,1,4,7,0,12,103,14,12,103,14,0,8.700000000000001,88.87,0,0.12,0.4,2.1,355,57.67,17.1,1014,0.0000,0.0000,N/A
2018,1,4,7,30,35,371,76,35,371,76,0,8.700000000000001,83.65,0,0.12,0.5,2.1,185,54.5,18,1014,0.0000,0.0000,N/A
2018,1,4,8,0,50,462,142,51,543,159,0,8.8,78.51,14,0.12,0.6000000000000001,2.2,14,52.050000000000004,18.8,1014,6.7812,5.1783,N/A
2018,1,4,8,30,61,653,245,61,653,245,0,8.8,73.64,0,0.12,0.6000000000000001,2.2,180,48.620000000000005,19.900000000000002,1014,12.1284,9.3426,N/A
2018,1,4,9,0,70,726,328,70,726,328,0,7.9,69.16,0,0.12,0.5,2.2,346,42.93,21,1015,16.9168,13.1136,N/A
2018,1,4,9,30,73,784,403,73,784,403,0,7.9,65.14,0,0.12,0.7000000000000001,2.2,329,40.64,21.900000000000002,1015,21.4731,16.7121,N/A
